;02:15:36;37;662;14678;393;3319;3105;225;164;157;69;6050;77;779;17607;487;4292;4075;324;187;98;95;5486;87;677;17639;463;5315;6944;288;166;112;200;6661;82
;02:20:36;37;701;14987;420;3361;3182;229;171;139;96;6354;55;783;18029;501;4478;4080;312;190;59;107;5722;63;700;18085;507;5439;7134;302;173;127;225;6825;90
;02:25:36;37;717;15326;402;3631;3185;237;180;178;107;6716;62;810;18253;544;4574;4181;372;225;101;87;5986;32;711;18640;587;5686;7295;296;185;145;202;6975;98
;02:30:36;37;745;15711;475;3699;3329;259;196;162;86;6758;56;848;18881;510;4649;4342;346;224;96;98;6155;63;718;18963;590;5790;7445;342;177;123;211;7052;80
;02:35:36;37;768;16055;474;3804;3474;280;207;164;86;6787;75;844;19348;545;4812;4443;356;217;95;100;6252;57;771;19418;592;5878;7604;353;210;108;205;7200;95
;02:40:36;37;798;16292;495;3951;3502;298;193;166;85;6845;72;876;19441;544;4952;4648;418;206;75;52;6419;84;734;19716;630;6081;7714;370;191;141;219;7375;106
;02:45:36;37;767;16524;513;4125;3639;268;220;143;122;7084;71;894;19968;561;5002;4838;404;217;70;99;6539;65;785;19891;634;6177;7936;358;197;143;218;7448;106
;02:50:36;37;786;16791;519;4118;3698;295;194;133;118;7298;95;912;20329;590;5197;4982;395;213;67;89;6735;64;788;20610;687;6349;8052;322;187;112;205;7545;118
;02:55:36;37;796;17259;543;4323;3762;273;193;149;104;7433;93;912;20751;623;5277;4980;368;243;63;93;6831;89;796;20874;685;6540;8217;392;189;143;217;7750;117
;03:00:36;37;826;17514;560;4384;3829;284;186;185;123;7438;64;926;21278;622;5448;5132;370;204;81;84;6997;62;789;21182;714;6577;8333;351;202;129;223;7866;89
;03:05:36;37;822;17942;595;4529;3902;264;217;183;134;7726;72;966;21322;695;5622;5229;422;240;83;104;7207;77;834;21423;726;6771;8493;383;221;138;249;7875;135
;03:10:36;37;832;18103;577;4631;4023;266;202;163;134;7852;54;925;21721;679;5717;5242;403;227;68;110;7384;64;829;21738;748;6957;8524;382;208;157;240;8044;119
;03:15:36;36.9;814;18290;635;4819;4127;299;228;211;131;8053;91;978;22094;723;5813;5322;393;276;94;104;7474;108;855;22140;798;6992;8628;376;184;144;244;8125;151
;03:20:36;37;850;18870;636;4834;4160;285;243;206;118;8235;111;951;22476;751;5856;5376;432;253;72;114;7581;91;872;22536;762;7119;8824;403;203;151;265;8248;147
;03:25:36;37;869;18984;643;4975;4319;303;229;182;149;8394;93;968;22734;724;5998;5651;428;256;101;107;7833;78;844;22585;819;7195;8894;398;224;153;254;8368;115
;03:30:36;37;886;19266;670;5093;4357;276;226;198;137;8597;95;1001;22834;776;6132;5895;432;286;80;122;7922;98;873;23047;821;7341;9038;406;209;151;289;8446;119
;03:35:36;37;881;19567;677;5097;4469;291;246;210;132;8740;77;1014;23364;794;6234;5961;432;297;92;111;8006;68;849;23281;856;7538;9037;417;214;165;259;8424;141
;03:40:36;37;874;19600;721;5251;4508;304;253;198;126;8789;80;1002;23537;818;6528;6116;449;288;80;125;8206;56;887;23390;855;7585;9213;401;227;148;260;8620;127
;03:45:36;36.9;894;20107;755;5364;4664;329;220;182;128;8906;115;1051;23677;840;6741;6186;436;258;120;129;8314;62;858;23914;905;7692;9272;398;257;162;263;8736;127
;03:50:36;37;957;20260;758;5412;4846;296;235;184;146;9029;78;1030;24119;834;6752;6317;426;250;108;108;8393;66;879;24068;925;7858;9428;402;217;146;299;8764;143
;03:55:36;36.9;923;20510;715;5577;4969;313;219;209;153;9244;101;1015;24587;878;6771;6329;471;272;88;120;8422;95;894;24508;956;7974;9552;393;234;162;299;8817;141
;04:00:36;37;963;20683;742;5619;5131;276;237;199;155;9352;90;1069;24662;856;6882;6453;464;236;126;112;8611;90;896;24543;983;8077;9585;411;230;160;285;8976;145
;04:05:36;37;996;20838;828;5711;5208;300;246;190;158;9576;79;1058;24978;904;6874;6600;441;272;102;145;8781;70;866;24820;986;8108;9566;436;238;166;326;9085;125
;04:10:36;37;1032;20952;795;5872;5304;299;241;186;135;9486;119;1076;24834;912;7013;6569;472;284;107;80;8848;70;886;24928;1014;8285;9857;406;231;150;287;9130;169
;04:15:36;37;1026;21177;843;5984;5391;300;254;182;174;9699;92;1076;25300;943;7082;6574;474;249;108;114;8978;109;917;25213;1028;8403;9748;429;245;145;323;9217;126
;04:20:36;37;1026;21351;868;6036;5529;332;218;199;164;9755;77;1092;25179;969;7194;6656;422;239;137;135;9249;116;930;25611;1019;8582;9907;443;237;173;287;9167;149
;04:25:36;37;1024;21478;863;6121;5616;316;244;203;140;9841;80;1067;25836;956;7145;6798;440;262;128;134;9237;106;931;25734;1058;8565;9983;455;250;149;348;9404;149
;04:30:36;37;976;21179;898;6240;5675;339;291;196;156;9923;97;1070;25909;1014;7358;6882;485;249;100;114;9340;86;886;25667;1088;8678;10145;437;264;171;327;9549;156
;04:35:36;37;1018;21479;891;6408;5852;347;252;204;164;9968;82;1052;25951;1030;7428;6952;498;294;88;120;9420;112;934;25888;1081;8856;10044;440;264;172;337;9426;142
;04:40:36;37;1045;21505;889;6542;5864;331;245;218;171;10030;104;1099;26033;1016;7574;7062;451;284;124;132;9580;97;949;26035;1122;8792;10245;430;253;160;347;9538;173
;04:45:36;37;1035;21632;946;6633;6011;336;262;235;154;10129;104;1092;26161;1063;7623;7171;500;261;106;141;9507;95;938;26081;1128;9012;10269;459;240;158;344;9658;135
;04:50:36;37;1056;21597;955;6744;5997;337;277;237;168;10388;100;1057;26315;1065;7720;7172;484;286;97;119;9671;121;923;26398;1139;9058;10323;441;246;193;335;9756;170
;04:55:36;37;1009;21746;962;6795;6075;327;256;227;191;10371;117;1081;26849;1087;7864;7270;473;311;95;118;9698;103;945;26655;1169;9199;10387;467;256;163;331;9692;151
;05:00:36;36.9;1036;21958;966;6913;6130;338;246;203;205;10451;114;1110;26787;1055;8004;7380;486;280;115;160;9818;108;943;26532;1147;9316;10486;471;236;188;321;9797;139
;05:05:36;37;1063;22122;1008;6988;6237;342;263;213;167;10572;111;1079;27059;1104;8137;7284;475;300;130;125;9855;79;975;26664;1193;9299;10547;478;234;163;354;9883;136
;05:10:36;37;1046;22263;1025;7111;6382;366;283;205;203;10578;104;1114;27008;1103;8206;7422;487;308;134;138;10089;104;971;26798;1193;9401;10629;457;271;172;359;9884;152
;05:15:36;37;1039;22355;1038;7225;6488;375;270;256;209;10611;100;1093;27149;1135;8315;7491;494;274;126;157;10183;95;958;26763;1225;9540;10587;478;253;166;353;9934;152
;05:20:36;37;1068;22484;1059;7297;6626;361;251;245;185;10646;117;1154;27392;1145;8310;7541;488;287;131;149;10052;116;978;27463;1251;9551;10728;482;257;182;347;10057;161
;05:25:36;37;1081;22660;1026;7519;6687;357;264;226;193;10795;98;1140;27569;1197;8559;7697;483;290;103;121;10306;91;955;27099;1218;9649;10630;485;258;175;366;10217;180
;05:30:36;37;1069;23028;1044;7453;6719;336;266;221;191;10779;91;1121;27269;1166;8480;7778;507;302;115;148;10295;105;957;27737;1281;9728;10714;446;242;196;350;10229;156
;05:35:36;37;1101;23051;1074;7557;6977;385;277;217;180;10955;104;1142;27661;1171;8626;7769;503;282;105;145;10422;100;949;27342;1238;9627;10909;462;254;204;364;10266;149
;05:40:36;37;1108;23089;1087;7653;6932;365;251;221;215;10884;116;1097;27498;1197;8719;7835;498;268;126;161;10520;89;1007;27778;1290;9756;10881;469;259;187;371;10300;162
;05:45:36;37;1092;23139;1085;7618;7044;360;285;224;166;11085;121;1131;27560;1202;8738;7980;514;281;140;134;10529;103;926;27748;1275;9919;10959;454;246;188;362;10306;137
;05:50:36;37;1121;23408;1107;7801;7206;352;247;245;196;11104;122;1149;27791;1203;8908;8065;523;274;133;106;10628;97;966;27611;1277;9924;10938;481;281;212;375;10336;187
;05:55:36;37;1115;23507;1141;7909;7240;350;228;234;212;11171;118;1131;27833;1222;9042;8087;492;286;132;145;10618;94;987;27557;1299;9983;11060;472;234;181;376;10340;174
;06:00:36;37;1110;23475;1141;7909;7462;331;290;229;202;11078;141;1165;28062;1273;9125;8189;508;327;156;122;10690;102;1000;28003;1329;10021;11074;477;266;164;383;10449;185
;06:05:36;37;1080;23633;1151;7951;7415;338;280;234;200;11240;107;1135;28083;1233;9133;8221;489;256;136;112;10672;98;986;27902;1351;10126;11052;503;279;204;407;10466;168
;06:10:36;37;1153;23635;1144;8073;7497;353;283;224;194;11240;110;1087;28371;1250;9350;8221;500;322;122;140;10949;108;995;28201;1355;10195;11291;490;246;199;369;10558;157
;06:15:36;37;1158;24078;1155;8163;7629;362;272;235;200;11468;135;1176;28620;1253;9283;8445;527;300;110;136;10916;118;1013;28116;1347;10225;11282;494;281;183;370;10608;185
;06:20:36;37;1110;23722;1181;8175;7676;369;271;198;245;11386;143;1148;28343;1292;9476;8416;517;263;142;132;11115;90;974;28461;1346;10402;11279;474;231;176;413;10664;163
;06:25:36;37;1126;23899;1186;8231;7793;376;282;231;226;11343;118;1135;28318;1267;9441;8541;505;287;108;121;11037;129;967;28436;1365;10327;11317;475;279;164;411;10613;169
;06:30:36;36.9;1117;23762;1178;8309;7797;377;257;237;227;11518;101;1178;28611;1275;9626;8658;539;294;103;136;11153;100;1008;28383;1366;10510;11368;507;249;206;420;10764;170
;06:35:36;37;1127;24061;1239;8325;7899;386;271;242;261;11558;92;1121;28529;1273;9628;8585;512;273;156;121;11217;103;1033;28507;1392;10451;11431;487;246;196;386;10697;164
;06:40:36;37;1142;24049;1198;8412;7934;373;270;219;227;11542;127;1184;28758;1336;9701;8697;561;294;127;157;11241;121;1012;28724;1419;10583;11533;484;241;187;425;10853;168
;06:45:36;37;1147;24449;1279;8477;7992;371;236;220;238;11637;107;1115;28794;1335;9871;8679;524;302;120;165;11276;119;1003;28835;1415;10807;11512;489;249;192;391;10819;183
;06:50:36;37;1156;24388;1215;8699;8055;387;275;244;224;11541;138;1165;28908;1329;9899;8889;519;299;120;136;11350;113;1017;28698;1429;10708;11646;495;254;197;434;11012;176
;06:55:36;37;1162;24069;1247;8714;8290;358;253;240;216;11525;126;1178;28964;1303;9970;8879;535;300;138;132;11375;119;1053;28839;1426;10623;11563;512;289;191;430;10926;148
;07:00:36;37;1108;24156;1229;8803;8361;365;289;231;211;11604;117;1128;29098;1368;10074;8912;527;287;110;125;11492;93;1034;28905;1472;10817;11737;509;294;170;388;10961;171
;07:05:36;37;1154;24687;1246;8884;8378;369;258;229;258;11669;105;1140;29237;1343;10027;8991;507;290;143;132;11496;116;1025;28979;1435;10851;11750;472;287;170;393;10905;158
;07:10:36;37;1183;24398;1276;8939;8431;400;272;221;256;11708;110;1162;29352;1361;10198;9012;561;317;136;109;11590;105;1051;28900;1472;10819;11892;466;272;192;426;11049;188
;07:15:36;37;1200;24787;1290;9012;8538;377;306;232;241;11670;127;1147;29382;1362;10228;8995;532;319;170;185;11587;110;1028;28622;1426;11109;11836;504;271;174;436;11000;157
;07:20:36;37;1162;24643;1286;9078;8577;369;259;248;257;11818;114;1134;29442;1370;10247;9109;527;309;153;160;11573;122;1050;29398;1462;11032;11809;477;261;199;435;10963;192
;07:25:36;37;1140;24612;1332;9153;8682;359;288;270;233;11880;104;1145;29494;1376;10329;9171;533;320;155;148;11719;139;1034;29226;1482;11168;11960;504;275;209;424;11025;195
;07:30:36;37;1142;24599;1279;9337;8778;382;283;260;276;11812;144;1170;29647;1374;10315;9119;529;295;139;153;11841;114;1025;29542;1473;11252;11909;501;264;196;429;11264;166
;07:35:36;37;1201;24616;1302;9410;8825;373;285;225;246;11883;109;1182;29712;1416;10546;9341;517;309;131;169;11692;98;1060;29637;1493;11270;12054;469;241;193;431;11150;191
;07:40:36;37;1168;24784;1316;9461;8917;366;260;231;239;11973;99;1151;29415;1424;10607;9149;524;300;108;154;11825;117;1038;29725;1504;11215;12058;496;256;187;439;11289;156
;07:45:36;37;1190;24711;1325;9508;8937;386;285;262;297;11985;139;1179;29459;1382;10539;9212;503;311;120;140;11838;106;1063;29528;1533;11288;12100;477;252;197;488;11300;166
;07:50:36;37;1188;24688;1302;9578;9006;416;268;248;294;11888;137;1162;29736;1428;10517;9249;518;319;147;150;12021;112;1036;29580;1508;11298;12174;506;252;203;437;11139;169
;07:55:36;37;1172;24583;1369;9704;9070;397;278;229;265;12003;120;1184;29760;1413;10564;9509;536;305;151;121;12024;106;1081;29583;1530;11332;12321;488;251;203;450;11182;165
;08:00:36;37;1197;24684;1362;9621;9029;411;287;252;237;12024;136;1161;29876;1411;10683;9418;486;294;163;135;12019;126;1031;29398;1531;11354;12402;509;240;180;454;11203;184
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Read 2:485;528[2];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Time;T° Read 2:485,528[2];I2;I3;I4;I5;I6;I7;I8;I9;I10;I11;I12;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;K2;K3;K4;K5;K6;K7;K8;K9;K10;K11;K12
;00:00:54;37;2;7;11;13;33;31;38;45;25;23;1;32;20;23;26;27;11;45;28;35;28;7;40;12;23;38;8;19;41;26;47;9;26
;00:05:54;36.9;37;11;24;33;24;33;8;8;0;17;6;43;16;32;18;0;28;35;52;0;27;19;17;25;18;39;16;36;0;0;0;26;1
;00:10:54;36.9;14;2;6;49;24;6;45;17;31;3;31;2;16;26;27;1;0;9;19;28;10;1;15;3;13;4;0;0;38;16;3;5;37
;00:15:54;37;1;31;7;36;21;50;0;29;0;2;22;28;17;27;18;0;6;13;0;8;14;43;0;21;0;24;0;6;9;20;24;18;7
;00:20:54;37;30;4;0;0;0;0;39;16;3;0;22;5;28;0;16;18;35;1;29;5;19;4;0;36;41;11;10;7;24;15;0;9;0
;00:25:54;37;3;49;0;18;31;17;24;15;10;6;0;0;59;0;36;9;0;49;19;16;13;27;6;78;0;52;37;0;1;13;19;14;26
;00:30:54;37;0;70;0;28;15;22;25;17;1;39;30;42;95;29;21;40;5;1;12;0;26;24;17;129;19;70;43;19;30;0;11;80;18
;00:35:54;37;0;100;7;12;34;30;0;0;0;45;0;25;170;21;53;42;0;5;7;0;45;3;0;240;11;111;109;0;0;10;0;81;0
;00:40:54;37;19;163;5;33;56;12;0;26;9;40;3;26;183;0;61;62;7;0;5;9;38;1;24;303;0;111;102;24;1;28;34;98;15
;00:45:54;37;22;212;23;33;48;0;0;0;1;85;3;21;271;0;78;69;0;26;3;10;95;0;22;386;0;139;150;50;13;32;0;156;24
;00:50:54;36.9;13;235;6;70;55;2;0;18;17;79;31;13;385;19;84;108;27;11;24;0;82;13;10;471;0;174;181;22;16;27;21;194;0
;00:55:54;37;22;323;0;94;96;0;5;16;0;96;11;33;470;11;116;110;0;26;24;4;104;0;42;557;35;192;178;5;0;0;30;164;29
;01:00:54;37;56;405;0;89;78;28;0;12;0;101;0;49;552;10;106;136;0;7;0;0;126;0;56;668;1;211;267;15;0;0;23;211;33
;01:05:54;37;3;464;4;113;102;14;2;0;13;165;15;42;625;8;145;144;16;13;24;1;169;0;26;712;33;215;258;17;3;9;27;248;0
;01:10:54;37;34;537;44;129;149;4;4;10;20;184;17;12;752;33;187;152;25;7;4;12;190;9;45;794;10;254;287;17;23;8;0;302;0
;01:15:54;37;21;636;28;131;135;26;22;0;6;202;5;28;801;1;207;185;42;12;15;13;209;0;41;834;43;238;294;22;2;16;12;317;0
;01:20:54;37;42;732;46;158;159;11;14;0;13;230;0;43;866;17;218;169;35;0;0;28;240;0;39;898;16;261;334;14;0;32;18;355;19
;01:25:54;37;24;812;20;142;156;12;15;11;0;253;8;31;927;20;235;210;45;21;0;11;260;11;29;956;30;295;382;36;28;0;20;345;1
;01:30:54;37;55;872;40;191;210;27;30;6;0;278;0;68;976;3;247;216;45;1;0;24;270;40;42;1019;40;305;378;47;0;22;13;431;0
;01:35:54;37;38;948;34;192;177;7;0;27;17;324;25;57;1036;27;294;248;48;32;1;0;318;0;30;1078;53;318;418;15;0;0;0;428;18
;01:40:54;37;26;1004;17;204;212;44;0;11;0;374;0;34;1102;56;279;230;40;7;0;0;331;14;9;1112;4;366;449;41;22;0;15;432;8
;01:45:54;37;47;1020;9;207;216;10;16;0;24;414;4;42;1173;18;296;236;25;0;31;3;401;8;47;1187;16;356;458;7;12;17;29;430;9
;01:50:54;37;43;1082;25;208;206;30;33;36;0;380;0;73;1262;1;304;251;1;6;1;5;377;0;41;1244;39;366;516;1;30;23;0;470;15
;01:55:54;37;73;1104;17;226;197;2;17;9;11;456;4;43;1333;33;309;277;5;18;0;0;396;1;46;1298;22;401;517;28;17;19;0;506;0
;02:00:54;37;53;1116;37;233;261;23;27;16;21;432;0;63;1334;20;350;326;27;18;23;0;407;18;47;1352;37;410;502;12;11;0;42;509;28
;02:05:54;36.9;56;1155;56;273;236;0;11;20;47;478;0;71;1407;55;329;314;20;7;22;1;447;21;68;1379;15;422;556;10;8;24;0;517;17
;02:10:54;37;60;1193;40;238;235;26;1;7;9;488;0;36;1447;51;371;350;39;3;18;0;439;9;49;1418;37;425;568;45;4;0;7;570;27
;02:15:54;37;92;1249;36;298;245;18;17;37;4;516;15;49;1478;70;391;350;33;37;0;0;463;18;68;1467;56;417;575;36;33;21;27;567;21
;02:20:54;37;49;1268;25;273;289;0;2;0;14;547;17;68;1507;9;367;356;45;23;4;19;491;24;79;1523;63;462;605;49;21;41;13;564;27
;02:25:54;37;57;1291;28;285;272;22;23;7;22;556;10;64;1544;43;372;342;19;14;0;13;465;0;63;1562;75;461;620;31;4;29;0;604;0
;02:30:54;37;76;1316;13;331;277;22;12;3;0;536;0;87;1598;43;411;357;2;29;0;15;504;19;73;1614;52;471;608;35;0;22;23;592;1
;02:35:54;37;96;1339;46;332;281;7;48;32;19;558;16;77;1638;23;410;365;12;7;2;0;502;9;43;1644;26;517;634;45;28;5;21;603;0
;02:40:54;37;44;1381;56;328;292;36;14;13;12;546;14;84;1652;44;400;361;25;51;19;24;541;17;73;1640;50;510;641;9;24;6;44;602;6
;02:45:54;37;62;1437;49;337;321;15;17;22;0;580;41;69;1682;74;442;400;48;11;0;8;562;17;79;1703;60;505;660;22;17;0;32;621;31
;02:50:54;37;20;1394;15;340;308;8;24;29;7;605;0;56;1699;54;418;411;4;46;35;34;552;21;71;1737;59;531;682;41;31;9;26;655;24
;02:55:54;37;89;1417;40;337;305;11;21;23;30;614;36;83;1737;46;467;404;33;56;3;25;560;15;56;1754;80;549;696;48;27;6;14;641;5
;03:00:54;37;73;1459;41;352;320;19;4;0;0;633;0;71;1778;51;465;433;23;63;1;0;585;13;88;1769;65;564;704;38;43;26;30;634;22
;03:05:54;37;84;1503;61;383;327;34;8;14;11;606;24;82;1793;61;475;431;61;11;0;20;604;0;57;1787;80;558;693;33;42;30;2;651;15
;03:10:54;37;63;1527;46;417;333;17;26;54;20;641;0;66;1872;66;488;445;0;24;25;23;609;0;70;1809;38;595;708;15;4;19;3;667;24
;03:15:54;36.9;50;1520;38;387;335;37;40;0;7;686;22;92;1870;43;482;462;23;30;9;0;624;8;90;1855;49;564;735;34;8;13;36;664;31
;03:20:54;37;82;1562;52;376;369;0;17;22;1;697;0;60;1900;64;480;481;6;38;0;17;653;19;85;1885;70;601;779;26;0;11;0;673;12
;03:25:54;37;101;1604;59;419;356;28;20;22;32;675;0;94;1907;60;499;446;18;28;8;18;681;0;89;1924;89;614;772;13;18;6;47;706;21
;03:30:54;37;99;1611;66;428;373;4;10;6;4;695;16;124;1958;72;485;494;27;30;26;11;666;46;90;1947;93;624;755;50;0;0;12;666;0
;03:35:54;37;76;1635;58;440;357;33;31;35;14;726;0;73;1943;61;544;492;58;54;26;29;669;16;69;1943;52;616;771;23;0;5;9;714;6
